Offense Validation CD,Offense Code,Offense Txn Type CD,Offense Statute,Offense Type of Statute CD,Statute Literal 25,Offense Default Type of Charge,Offense Type of Charge,Offense Literal Identifier CD,Offense Degree,BCS Hierarchy CD,Offense Enacted,Offense Repealed,ALPS Cognizant CD,Add_Date Time
1,13012,1,219.1,PC,THROW OBJ:COM CARRIER VEH,0,F,0,0,12800,1941-09-13,,*,2018-01-01
1,13013,1,219.2,PC,THROW OBJECT AT TRAIN,0,F,0,0,42000,1955-09-07,,*,2018-01-01
1,13014,1,219.3,PC,THROW OBJ FROM TOLL BRIDG,0,M,0,0,103600,1957-09-11,,*,2018-01-01
1,13016,1,220,PC,ASSAULT TO COMMIT MAYHEM,0,F,MAY,0,12300,1872-01-01,,*,2018-01-01
1,13018,1,222,PC,GIVE DRUGS AID IN FELONY,0,F,0,0,24202,1872-01-01,,*,2018-01-01
1,13029,1,244,PC,ASLT W/CAUSTIC CHEM/ETC,0,F,0,0,16000,1872-01-01,,*,2018-01-01
1,13036,1,4500,PC,ASSAULT BY LIFE PRISONER,0,F,0,0,1400,1974-01-01,,*,2018-01-01
1,13037,1,4501,PC,ADW BY PRISONER,0,F,0,0,11400,1963-09-20,,*,2018-01-01
1,13038,1,4501.5,PC,BATTERY BY PRISONER,0,F,0,0,15600,1963-09-20,,*,2018-01-01
4,13039,1,240/242,PC,ASSAULT & BATTERY,0,M,0,0,102600,1800-01-01,,*,2018-01-01
4,13045,1,242,PC,BATTERY,0,M,BTT,0,102700,1872-01-01,,*,2018-01-01
1,13047,1,240,PC,ASSAULT ON PERSON,0,M,AST,0,102600,1872-01-01,,*,2018-01-01
1,13048,1,242,PC,BATTERY ON PERSON,*,M,BAT,0,102700,1872-01-01,,*,2018-01-01
1,13054,1,23110(B),VC,THROW SUB AT VEH:INT:GBI,0,F,0,0,24910,1959-09-18,,*,2018-01-01
1,13055,1,23110(A),VC,THROW SUBSTANCE AT VEH,0,M,0,0,132000,1959-09-18,,*,2018-01-01
2,13056,1,4131.5,PC,BATTERY NONINMATE BY INMT,0,F,0,0,38400,1977-01-01,2015-12-31,*,2018-01-01
1,13061,1,243.1,PC,BATT ON CUSTODIAL OFFICER,0,F,0,0,25200,1977-07-01,,*,2018-01-01
4,13064,1,243,PC,BATTERY,0,F,BAT,0,38300,1965-09-17,1981-12-31,*,2018-01-01
1,13075,1,241(B),PC,ASLT PO/EMERG PRSNL/ETC,0,M,0,0,102600,1982-01-01,,*,2018-01-01
1,13076,1,240,PC,ASLT PO/EMERG PRSNL/ETC,0,M,APO,0,90200,1982-01-01,,*,2018-01-01
4,13077,1,241/243,PC,ASLT/BATT PEACE OFR/ETC,0,M,0,0,90200,1982-01-01,,*,2018-01-01
1,13081,1,243(B),PC,BATT PO/EMERG PRSNL/ETC,0,M,0,0,89800,1982-01-01,,*,2018-01-01
1,13082,1,243(A),PC,BATTERY ON PERSON,0,M,0,0,102700,1982-01-01,,*,2018-01-01
1,13084,1,243(D),PC,BATT W/SERIOUS BODILY INJ,0,F,0,0,22500,1982-01-01,,*,2018-01-01
1,13086,1,241(A),PC,ASSAULT ON PERSON,0,M,0,0,102600,1982-01-01,,*,2018-01-01
2,13094,1,245(A)(1),PC,FORCE/ADW NOT FIREARM:GBI,0,F,0,0,22400,1982-04-25,2011-12-31,*,2018-01-01
1,13095,1,245(A)(2),PC,ASLT W/FIREARM ON PERSON,0,F,0,0,22300,1982-04-25,,*,2018-01-01
1,13101,1,241.1,PC,ASLT ON CUSTODIAL OFFICER,0,F,0,0,41200,1981-01-01,,*,2018-01-01
1,13105,1,245.3,PC,ADW ON CUSTODIAL OFF:GBI,0,F,0,0,9400,1981-01-01,,*,2018-01-01
1,13106,1,246,PC,SHOOT:INHAB DWELL/VEH/ETC,0,F,0,0,7500,1978-01-01,,*,2018-01-01
1,13109,1,217.1(A),PC,ASSAULT PUBLIC OFFICIAL,0,F,0,0,37900,1984-01-01,,*,2018-01-01
1,13110,1,217.1(B),PC,ATT MURDER PUB OFCL,0,F,0,0,2400,1984-01-01,,*,2018-01-01
1,13116,1,245.2,PC,ADW TRANSP PRSNL/ETC,0,F,0,0,9300,1982-04-27,,*,2018-01-01
1,13118,1,241.4,PC,ASLT SCHOOL DISTRICT PO,0,F,0,0,41000,1977-01-01,,*,2018-01-01
1,13119,1,219.2,PC,THROW/ETC OBJECT AT TRAIN,*,M,0,0,90700,1955-09-07,,*,2018-01-01
2,13127,1,244.5(B),PC,ASSAULT W/STUN GUN/TASER,0,F,TSR,0,39300,1988-01-01,2009-01-01,*,2018-01-01
1,13129,1,205,PC,AGGRAVATED MAYHEM,0,F,0,0,1900,1988-01-01,,*,2018-01-01
1,13132,1,245(C),PC,ADW NOT F/ARM:PO/FIRE:GBI,0,F,ADW,0,9200,1990-01-01,,*,2018-01-01
1,13133,1,245(D)(1),PC,ASLT PO W/FIREARM,0,F,0,0,4400,1990-01-01,,*,2018-01-01
1,13135,1,243.6,PC,BATT ON SCHOOL EMPLOYEE,*,M,BSE,0,89800,1990-01-01,,*,2018-01-01
1,13136,1,243.6,PC,BATT ON SCHOOL EMP W/INJ,0,F,0,0,38300,1990-01-01,,*,2018-01-01
1,13139,1,245.5(A),PC,ADW/GBI SCHL EMP:NO F/ARM,0,F,0,0,9500,1989-01-01,,*,2018-01-01
1,13140,1,245.5(B),PC,ASLT SCHOOL EMP W/FIREARM,0,F,0,0,4600,1989-01-01,,*,2018-01-01
1,13141,1,245.5(C),PC,ASLT SCH EMP W/STUN GUN,0,F,0,0,22260,1989-01-01,,*,2018-01-01
1,13142,1,206,PC,TORTURE,0,F,0,0,1910,1991-01-01,,*,2018-01-01
1,13143,1,245(D)(3),PC,ASLT PO W/MACHINEGUN/ETC,0,F,0,0,2600,1990-01-01,,*,2018-01-01
2,13145,1,244.5(C),PC,ASLT PO W/STUN GUN/TASER,0,F,STN,0,22250,1986-01-01,2009-01-01,*,2018-01-01
1,13146,1,241.6,PC,ASLT ON SCHOOL EMPLOYEE,0,M,0,0,90500,1990-01-01,,*,2018-01-01
1,13147,1,247(A),PC,SHOOT AT UNOCC AIRCRAFT,0,F,0,0,24210,1987-01-01,,*,2018-01-01
1,13148,1,245(A)(3),PC,ASLT W/MACHINEGUN ON PRSN,0,F,0,0,4100,1982-04-25,,*,2018-01-01
2,13152,1,243.2(A),PC,BAT ON PRSN:SCH/PARK/ETC,0,M,PRP,0,89800,1990-01-01,,*,2018-01-01
1,13153,1,1768.8(B),WI,ASLT ON NON-PRISONER:GBI,0,F,GBI,0,11415,1994-01-01,,*,2018-01-01
1,13156,1,247(B),PC,SHOOT UNOC DWELL/VEH/ETC,0,F,0,0,39700,1988-09-15,,*,2018-01-01
1,13158,1,241.2(A),PC,ASLT PRSN SCH/PARK PROP,0,M,SCH,0,90500,1990-01-01,,*,2018-01-01
1,13159,1,241.7,PC,ASSAULT ON JURORS,0,F,0,0,41250,1987-01-01,,*,2018-01-01
1,13160,1,247.5,PC,DSCHRG LASER:OCC AIRCRAFT,0,F,0,0,39715,1987-01-01,,*,2018-01-01
1,13161,1,242,PC,BATT W/SERIOUS BODILY INJ,0,F,BWI,0,22500,1872-01-01,,*,2018-01-01
1,13163,1,245(B),PC,ASLT PRSN:SEMIAUTO F/ARM,0,F,APS,0,4800,1994-01-01,,*,2018-01-01
1,13164,1,245(D)(2),PC,ASLT:SEMIAUTO F/ARM:PO/FF,0,F,ASF,0,3000,1994-01-01,,*,2018-01-01
1,13166,1,243.3,PC,BAT:TRNSPORT PRSNL/PASNGR,*,M,TRS,0,90000,1988-01-01,,*,2018-01-01
1,13167,1,243.3,PC,BAT W/INJ:TRNS WRKR/PSNGR,0,F,INJ,0,38200,1988-01-01,,*,2018-01-01
1,13168,1,243.8(A),PC,BATT AGAINST SPORTS OFCL,0,M,0,0,90010,1992-01-01,,*,2018-01-01
1,13170,1,243.7,PC,BATTERY AGAINST JUROR/ETC,0,F,0,0,38315,1987-01-01,,*,2018-01-01
1,13171,1,241.3(A),PC,ASLT PRSN:PUB TRANSP/ETC,0,M,0,0,90600,1997-01-01,,*,2018-01-01
1,13172,1,243.35(A),PC,BATT PRSN:PUB TRANSP/ETC,0,M,0,0,90000,1997-01-01,,*,2018-01-01
1,13173,1,242,PC,BAT:SPOUSE/EX SP/DATE/ETC,0,M,BSD,0,89800,1997-01-01,,*,2018-01-01
1,13174,1,243(E)(1),PC,BAT:SPOUSE/EX SP/DATE/ETC,0,M,0,0,89800,1997-01-01,,*,2018-01-01
2,13175,1,245(A)(1),PC,FORCE/ADW-NOT FIREARM:GBI,*,M,0,0,90700,1982-04-25,2011-12-31,*,2018-01-01
1,13176,1,242,PC,BATTERY,0,F,BAT,0,38300,1872-01-01,,*,2018-01-01
1,13179,1,242,PC,BAT W/SERIOUS BODILY INJ,0,M,SBI,0,102700,1872-01-01,,*,2018-01-01
1,13180,1,243(D),PC,BATERY:SERIOUS BODILY INJ,*,M,0,0,89800,1872-01-01,,*,2018-01-01
1,13181,1,243(C)(1),PC,BAT EMERGENCY PERSON/ETC,0,F,0,0,38300,1998-01-01,,*,2018-01-01
1,13182,1,243(C)(2),PC,BATTERY AGAINST PO,0,F,0,0,38300,1998-01-01,,*,2018-01-01
1,13183,1,242,PC,BAT EMERGENCY PERSON/ETC,0,F,BEP,0,38300,1998-01-01,,*,2018-01-01
1,13184,1,242,PC,BAT AGAINST PEACE OFFICER,0,F,POB,0,38300,1998-01-01,,*,2018-01-01
1,13185,1,18 115,US,INFLU/ETC FED OFCL:FAMILY,N,F,0,0,179000,1984-10-12,,*,2018-01-01
1,13186,1,248,PC,IMPAIR AIRCRAFT:LIGHT/ETC,0,M,AIR,0,90820,1999-01-01,,*,2018-01-01
4,13187,1,243(E),PC,BATTERY:SPOUSE/ETC,0,M,0,0,96800,1999-01-01,,*,2018-01-01
2,13188,1,18 111(A),US,ASLT/ETC SPEC OFFICER/ETC,N,F,0,0,179000,1988-11-18,,*,2018-01-01
1,13189,1,247.5,PC,DISCH LASER:OCC AIRCRAFT,*,M,0,0,90815,1987-01-01,,*,2018-01-01
1,13190,1,4501.1(A),PC,AGG BAT:GASSING BY PRISNR,0,F,0,0,15600,1999-01-01,,*,2018-01-01
1,13191,1,243.9(A),PC,BATT/GASSING PO/ETC EMP,*,M,0,0,102700,2000-03-07,,*,2018-01-01
1,13192,1,243.9(A),PC,BATT/GASSING PO/ETC EMP,0,F,0,0,15600,2000-03-07,,*,2018-01-01
1,13193,1,246,PC,SHOOT:INHAB DWELL/VEH/ETC,*,M,0,0,81580,1978-01-01,,*,2018-01-01
1,13194,1,241.1,PC,ASLT ON CUSTODIAL OFFICER,*,M,0,0,90200,1981-01-01,,*,2018-01-01
1,13195,1,243(C)(1),PC,BATT EMERGENCY PERSON/ETC,*,M,0,0,89800,1998-01-01,,*,2018-01-01
1,13196,1,1768.85(A),WI,BATT/GASSING PO/ETC EMP,*,M,0,0,102700,2001-01-01,,*,2018-01-01
1,13197,1,1768.85(A),WI,BATT/GASSING PO/ETC EMP,0,F,0,0,15600,2001-01-01,,*,2018-01-01
1,13198,1,243.2(A)(1),PC,BATT ON PRSN:SCH/HOSP/ETC,0,M,0,0,89800,1990-01-01,,*,2018-01-01
1,13199,1,241.4,PC,ASLT SCHOOL DISTRICT PO,*,M,0,0,90200,1977-01-01,,*,2018-01-01
1,13200,1,243(C)(2),PC,BATTERY AGAINST PO,*,M,0,0,89800,1998-01-01,,*,2018-01-01
1,13201,1,245(A)(2),PC,ASLT W/FIREARM ON PERSON,*,M,0,0,81580,1982-04-25,,*,2018-01-01
2,13202,1,18 113(A)(4),US,ASSAULT BY STRIKING/ECT,N,F,0,0,179000,1948-06-25,,*,2018-01-01
1,13203,1,243.25,PC,BATT:ELDER/DEP ADULT,0,M,0,0,89800,2003-01-01,,*,2018-01-01
1,13205,1,18 113(A)(5),US,SIMPLE ASSAULT:MAR JURIS,N,M,0,0,179000,1948-06-25,,*,2018-01-01
1,13207,1,241(C),PC,ASLT PO/FIREFIGHTER/ETC,0,M,0,0,90200,1982-01-01,,*,2018-01-01
1,13208,1,241.5(A),PC,ASLT ON HIGHWAY WORKER,0,M,0,0,90500,2009-01-01,,*,2018-01-01
1,13209,1,243.65(A),PC,BATT ON HIGHWAY WORKER,0,M,0,0,89800,2009-01-01,,*,2018-01-01
1,13210,1,244.5(B),PC,ASLT W/STUN GUN/LL WEAPON,0,F,LLW,0,39300,1985-01-01,,*,2018-01-01
1,13211,1,244.5(B),PC,ASLT W/STUN GUN/LL WPN,*,M,AST,0,90700,1985-01-01,,*,2018-01-01
1,13212,1,244.5(C),PC,ASLT PO W/STUN GUN/LL WPN,0,F,LPN,0,22250,1985-01-01,,*,2018-01-01
1,13213,1,244.5(C),PC,ASLT PO W/STUN GUN/LL WPN,*,M,0,0,90700,1985-01-01,,*,2018-01-01
1,13214,1,218.1,PC,OBST/DAMAGE/DERAIL TRAIN,0,F,0,0,22700,2006-01-01,,*,2018-01-01
1,13215,1,218.1,PC,OBSTR/DAMAGE/DERAIL TRAIN,*,M,0,0,90700,2006-01-01,,*,2018-01-01
2,13216,1,18 113(A)(6),US,ASSAULT RESULTING IN SBI,N,F,0,0,179000,1948-06-25,,*,2018-01-01
1,13217,1,245(A)(4),PC,ADW/FORCE:POSSIBLE GBI,*,F,0,0,22400,2012-01-01,,*,2018-01-01
1,13218,1,245(A)(4),PC,ADW/FORCE:POSSIBLE GBI,0,M,0,0,90700,2012-01-01,,*,2018-01-01
1,13219,1,245(A)(1),PC,ADW NOT FIREARM,0,F,0,0,22400,2012-01-01,,*,2018-01-01
1,13220,1,245(A)(1),PC,ADW NOT FIREARM,*,M,0,0,90700,2012-01-01,,*,2018-01-01
1,13221,1,149,PC,ASSAULT BY PUBLIC OFFICER,*,M,0,0,90100,2011-10-01,,*,2018-01-01
1,13222,1,243.10(A),PC,BATT AGNST MBR US FORCES,0,M,0,0,89800,2004-01-01,,*,2018-01-01
1,13223,1,243.15,PC,BATTERY NONINMATE BY INMT,0,F,0,0,38400,2016-01-01,,*,2018-01-01
1,13224,1,243.15,PC,BATTERY NOINMATE BY INMT,*,M,0,0,89800,2016-01-01,,*,2018-01-01
2,16001,1,422,PC,THRTN CRIME:INT:TERRORIZE,0,F,TER,0,40600,1988-09-26,2011-09-30,*,2018-01-01
1,16005,1,646.9(A),PC,STALKING,*,M,0,0,97105,1991-01-01,,*,2018-01-01
1,16006,1,646.9(B),PC,STALKNG:TEMP RESTRAIN ORD,0,F,0,0,20120,1991-01-01,,*,2018-01-01
1,16008,1,11413(A),PC,USE EXPL DEV TO TERRORIZE,0,F,0,0,7400,1986-01-01,,*,2018-01-01
2,16011,1,11411(A),PC,TERIZ:PLACE SYM:PRIV PROP,0,M,0,0,95900,1992-01-01,2009-12-31,*,2018-01-01
1,16012,1,646.9(A),PC,STALKING,0,F,0,0,72910,1994-01-01,,*,2018-01-01
1,16013,1,646.9(C),PC,STALKING W/PR,0,F,SWP,0,14800,1994-01-01,,*,2018-01-01
2,16014,1,11411(B),PC,TERIZ:PLACE SYM:PROP W/PR,0,F,0,0,77810,1992-01-01,2009-12-31,*,2018-01-01
1,16016,1,76(A),PC,THREATN/ETC ELEC OFCL/ETC,*,F,0,0,40100,1993-01-01,,*,2018-01-01
1,16017,1,11414(A),PC,HARAS CHILD:GUARDIANS EMP,0,M,0,0,102410,1995-01-01,,*,2018-01-01
2,16018,1,422,PC,THREAT CRIME:INT:TERORIZE,*,M,0,0,90800,1988-09-26,2011-09-30,*,2018-01-01
2,16019,1,11411(C),PC,TERROR:BURN/ETC CROSS/ETC,0,F,TER,0,77810,1999-01-01,2009-12-31,*,2018-01-01
2,16020,1,11411(C),PC,TEROR:BURN/ETC CROSS/ETC,*,M,0,0,95900,1999-01-01,2009-12-31,*,2018-01-01
1,16022,1,11418.5(A),PC,THREAT/ETC W/WPN MAS DEST,*,M,0,0,90700,2000-01-01,,*,2018-01-01
1,16023,1,11418.5(A),PC,THREAT/ETC W/WPN MAS DEST,0,F,0,0,8950,2000-01-01,,*,2018-01-01
1,16025,1,11419(A),PC,POSS REST BIOLOGICAL AGNT,0,F,0,0,4100,2000-01-01,,*,2018-01-01
1,16026,1,11418(B)(1),PC,USE WPN MS DEST:INJRY/ETC,0,F,0,0,1800,2000-01-01,,*,2018-01-01
1,16029,1,11418(C),PC,USE WPN MAS DEST:NATL RES,0,F,0,0,8950,2000-01-01,,*,2018-01-01
1,16032,1,11418.1,PC,MAIL FALSE WPN MASS DEST,*,M,0,0,90900,2003-01-01,,*,2018-01-01
1,16033,1,11418.1,PC,MAIL/ETC:FLSE WPN MAS DES,0,F,0,0,39500,2003-01-01,,*,2018-01-01
1,16034,1,11418(A)(1),PC,POS/ETC WPN OF MASS DEST,0,F,0,0,4100,2000-01-01,,*,2018-01-01
1,16035,1,11418(A)(2),PC,POS WPN OF MASS DEST W/PR,0,F,0,0,2650,2000-01-01,,*,2018-01-01
1,16036,1,11418(B)(2),PC,USE WPN MASS DEST:W/GBI,0,F,GBI,0,1800,2000-01-01,,*,2018-01-01
1,16037,1,11418(B)(3),PC,USE WPN MS DEST:FOOD/WATR,0,F,FOD,0,2670,2000-01-01,,*,2018-01-01
1,16038,1,11418(B)(4),PC,USE WPN MS DEST:ANML/CROP,0,F,0,0,4100,2000-01-01,,*,2018-01-01
1,16039,1,11418(D)(1),PC,CREATE NEW/ETC:WPN MS DST,0,F,0,0,4100,2000-01-01,,*,2018-01-01
1,16040,1,11418(D)(2),PC,NEW WMD:DAMAGE WATER/ETC,0,F,0,0,4800,2000-01-01,,*,2018-01-01
1,16041,1,11411(A),PC,TERRORIZE:HANG NOOSE,0,M,0,0,95900,2010-01-01,,*,2018-01-01
1,16042,1,11411(B),PC,TERIZ:PLACE SYM:PRIV PROP,0,M,0,0,95900,2010-01-01,,*,2018-01-01
1,16043,1,11411(C),PC,TERIZ:PLACE SYM:PROP W/PR,0,F,0,0,77810,2010-01-01,,*,2018-01-01
1,16044,1,11411(D),PC,TERROR:BURN/ETC CROSS/ETC,*,F,0,0,77810,2010-01-01,,*,2018-01-01
1,16045,1,11411(D),PC,TERROR:BURN/ETC CROSS/ETC,0,M,0,0,95900,2010-01-01,,*,2018-01-01
1,16046,1,76(A),PC,THREATN/ETC ELEC OFCL/ETC,0,M,0,0,89500,1993-01-01,,*,2018-01-01
1,16047,1,11414(C),PC,HARAS CHLD:PARNT EMP W/PR,0,M,0,0,89225,2014-01-01,,*,2018-01-01
1,16048,1,422(A),PC,THRTN CRIME:INT:TERRORIZE,*,M,0,0,90800,2011-10-01,,*,2018-01-01
1,16049,1,422(A),PC,THRTN CRIME:INT:TERRORIZE,0,F,0,0,40600,2011-10-01,,*,2018-01-01
2,20017,1,451,PC,MAL SET/ETC FIRE PROP/ETC,0,F,0,0,37000,1980-01-01,,*,2018-01-01
1,20018,1,451(A),PC,ARSON CAUSING GBI,0,F,0,0,3800,1980-01-01,,*,2018-01-01
1,20019,1,451(B),PC,ARSON:INHABITED STRUCTURE,0,F,0,0,7200,1980-01-01,,*,2018-01-01
1,20020,1,451(C),PC,ARSON:FOREST LAND,0,F,0,0,13200,1980-01-01,,*,2018-01-01
1,20022,1,452(A),PC,ARSON:CAUSE GBI,0,F,0,0,13800,1980-01-01,,*,2018-01-01
1,20023,1,452(B),PC,CAUSE FIRE OF INHAB STRUC,0,F,0,0,22800,1980-01-01,,*,2018-01-01
1,20024,1,452(C),PC,CAUSE FIRE OF STRUC/FORES,0,F,0,0,69100,1980-01-01,,*,2018-01-01
1,20026,1,453(A),PC,POS/ETC ARSON MATERIL/DEV,0,F,0,0,69000,1980-01-01,,*,2018-01-01
1,20028,1,455,PC,AID IN ARSON,0,F,0,0,34300,1980-01-01,,*,2018-01-01
1,20033,1,452(D),PC,CAUSING FIRE OF PROPERTY,0,M,0,0,123100,1980-01-01,,*,2018-01-01
1,20036,1,451(D),PC,ARSON:PROPERTY,0,F,0,0,36900,1980-01-01,,*,2018-01-01
1,20037,1,4422(B),PR,ALLOW FIRE:ESCAPE/SPREAD,0,M,0,0,167700,1965-09-17,,*,2018-01-01
1,20038,1,454(A)(1),PC,ARSON:STATE OF INSURRECTN,0,F,0,0,8500,1992-08-31,,*,2018-01-01
1,20039,1,454(A)(2),PC,ARSON:STATE EMERGENCY,0,F,0,0,8500,1992-08-31,,*,2018-01-01
1,20041,1,451.5(A)(1),PC,AGGRAVATED ARSON W/PRIOR,0,F,0,0,2490,1994-09-07,,*,2018-01-01
1,20043,1,452(C),PC,CAUSE FIRE:STRUCTR/FOREST,*,M,0,0,123100,1980-01-01,,*,2018-01-01
1,20044,1,453(A),PC,ARSON:POS/ETC MAT/DEVICE,*,M,0,0,100550,1980-01-01,,*,2018-01-01
2,20045,1,36 261.5(E),US,FR:FIRE ESC CNTL:FOREST,N,F,0,0,179200,1977-01-14,,*,2018-01-01
2,20046,1,36 261.52(A),US,FR:PROHIBITED FIRE:FOREST,N,F,0,0,179200,1977-01-14,,*,2018-01-01
1,20047,1,457.1(H),PC,FAIL REG:ARSON OFFENDER,0,M,0,0,82100,2000-01-01,,*,2018-01-01
1,20048,1,452(B),PC,CAUSE FIRE OF INHAB STRUC,*,M,0,0,100550,1980-01-01,,*,2018-01-01
2,20049,1,36 261.5(A),US,FR:THROW SUBS CAUSE FIRE,N,M,0,0,179200,1977-01-14,,*,2018-01-01
2,20050,1,451(E),PC,ARSON:WHILE CONFINED,0,F,0,0,34400,1980-01-01,,*,2018-01-01
2,20051,1,451(E),PC,ARSON:WHILE CONFINED,*,M,0,0,123200,1980-01-01,,*,2018-01-01
1,20052,1,451.5(A),PC,AGGRAVATED ARSON,0,F,0,0,2490,1994-09-07,,*,2018-01-01
2,20053,1,451.5(A)(2)(A),PC,"AGG ARSON:+$5,0,0,0,F,0,0,2490,1,2009-12-31
1,20054,1,451.5(A)(3),PC,AGG ARSON:5+ INHAB STRUCT,0,F,0,0,2490,1994-09-07,,*,2018-01-01
2,20055,1,451.5,PC,AGGRAVATED ARSON,0,F,0,0,2490,1994-09-07,,*,2018-01-01
2,20056,1,451.5(B),PC,AGGRAVATED ARSON:PUNISH,0,F,0,0,2490,1994-09-07,,*,2018-01-01
2,20057,1,451.5(C),PC,AGG ARSON:PAROLE ELIGIBTY,0,F,0,0,2490,1994-09-07,,*,2018-01-01
1,20058,1,4421,PR,BURN LAND OF ANOTHER,0,M,0,0,167700,1965-09-17,,*,2018-01-01
1,20059,1,451.5(A)(2)(A),PC,"AGG ARSON:+$6,5,0,0,F,0,0,2490,2,,*,2018-01
4,20060,1,453(B),PC,POSSESS/MFG/DISP FIREBOMB,*,M,0,0,100550,1980-01-01,,*,2018-01-01
4,20061,1,451.1(A),PC,ARSON:SENTENCE ENHANCEMNT,0,F,0,0,999999,1995-01-01,,*,2018-01-01
1,20062,1,4435,PR,NEG:MAINT/OPR:CAUSE FIRE,0,M,0,0,167700,1966-01-01,,*,2018-01-01
1,21004,1,210,PC,POSE AS KIDNAPPER:EXTORT,0,F,0,0,18400,1937-08-27,,*,2018-01-01
1,21005,1,518,PC,EXTORTION,0,F,0,0,20100,1872-01-01,,*,2018-01-01
1,21007,1,519.1,PC,EXTORTION BY THREAT:INJ,0,F,0,0,19800,1872-01-01,,*,2018-01-01
1,21008,1,519.2,PC,EXTORTION BY THREAT,0,F,0,0,19800,1872-01-01,,*,2018-01-01
1,21009,1,519.3,PC,EXTORT BY THREAT:DISGRACE,0,F,0,0,19800,1872-01-01,,*,2018-01-01
1,21010,1,519.4,PC,EXTORTION BY THREAT,0,F,0,0,19800,1872-01-01,,*,2018-01-01
1,21011,1,520,PC,EXTORTION,0,F,0,0,20100,1872-01-01,,*,2018-01-01
1,21012,1,521,PC,EXTORT UNDR COLOR OF OFCL,0,M,0,0,124100,1872-01-01,,*,2018-01-01
1,21013,1,522,PC,OBTAIN SIGNATURE BY THRT,0,F,0,0,19900,1872-01-01,,*,2018-01-01
1,21014,1,523,PC,THRTNG LTR W/INT TO EXTOR,0,F,0,0,20000,1872-01-01,,*,2018-01-01
1,21015,1,524,PC,ATTEMPTED EXTORTION,0,F,0,0,69600,1929-01-01,,*,2018-01-01
1,21016,1,526,PC,EXTORT W/FALSE COURT DOC,0,M,0,0,124200,1929-01-01,,*,2018-01-01
2,21017,1,18 875(A),US,TRNSMT INTERST/ETC:RANSOM,N,F,0,0,179200,1948-06-24,,*,2018-01-01
2,21018,1,18 875(C),US,TRNSMT KIDNAP THRT:INTRST,N,F,0,0,179200,1948-06-25,,*,2018-01-01
2,21019,1,18 872,US,EXTORTION BY OFFICER/EMP,N,F,0,0,179000,1948-06-25,,*,2018-01-01
1,21020,1,1916.3(B),CI,LOAN SHARKING,0,F,0,0,4050,1800-01-01,,*,2018-01-01
1,21021,1,1916.3(B),CI,LOAN SHARKING,*,M,0,0,93200,1800-01-01,,*,2018-01-01
1,21022,1,519.5,PC,EXTORT BY THREAT:IMMIGRTN,0,F,0,0,19800,2014-01-01,,*,2018-01-01
1,21023,1,523(B)(1),PC,THRTN RANSOMWARE EXTORT $,0,F,0,0,20100,2017-01-01,,*,2018-01-01
1,22004,1,459,PC,BURGLARY,0,F,0,0,12900,1872-01-01,,*,2018-01-01
1,22009,1,461.1,PC,BURGLARY:FIRST DEGREE,0,F,0,0,12900,1923-01-01,,*,2018-01-01
1,22010,1,461.2,PC,BURGLARY:SECOND DEGREE,0,F,0,0,42700,1923-01-01,,*,2018-01-01
1,22011,1,464,PC,BURGLARY W/EXPLOSIVES,0,F,0,0,7700,1925-01-01,,*,2018-01-01
1,22012,1,466,PC,POSSESS BURGLARY TOOLS,0,M,0,0,103700,1872-01-01,,*,2018-01-01
1,22014,1,466.5(A),PC,POSS/USE VEH MASTER KEY,0,M,0,0,104100,1968-11-13,,*,2018-01-01
1,22015,1,466.5(B),PC,POSSESS VEH MASTER KEY,0,M,0,0,104100,1968-11-13,,*,2018-01-01
1,22016,1,466.5(C),PC,MFG/SELL VEH MASTER KEY,0,M,0,0,104100,1968-11-13,,*,2018-01-01
1,22021,1,459,PC,BURGLARY:FIRST DEGREE,0,F,0,1,12900,1923-01-01,,*,2018-01-01
1,22022,1,459,PC,BURGLARY:SECOND DEGREE,0,F,0,2,42700,1923-01-01,,*,2018-01-01
1,22024,1,469,PC,ILLEGAL POSS BUILDING KEY,0,M,0,0,104300,1970-09-14,,*,2018-01-01
1,22025,1,466.3(A),PC,POSSESS TAMPER DEVICE,0,M,0,0,91600,1973-03-07,,*,2018-01-01
1,22027,1,466.1,PC,SELL LOCK PICK/ETC,0,M,0,0,103800,1985-01-01,,*,2018-01-01
1,22123,1,463(A),PC,BURG/ETC:STATE EMERG/ETC,0,F,0,0,42700,1991-01-01,,*,2018-01-01
1,22124,1,460(A),PC,BURGLARY:FIRST DEGREE,0,F,0,0,12900,1992-01-01,,*,2018-01-01
1,22125,1,460(B),PC,BURGLARY:SECOND DEGREE,0,F,0,0,42700,1992-01-01,,*,2018-01-01
1,22127,1,466.7,PC,ILLEGAL POSS OF VEH KEY,0,M,0,0,104000,1978-01-01,,*,2018-01-01
1,22128,1,466.6(A),PC,MAKE VEH/ETC KEY W/O ORDR,0,M,KEY,0,103900,1993-01-01,,*,2018-01-01
1,22129,1,466.8(A),PC,MAKE RES/ETC KEY W/O ORDR,0,M,0,0,104000,1993-01-01,,*,2018-01-01
1,22131,1,460(B),PC,BURGLARY:SECOND DEGREE,*,M,0,0,91550,1992-01-01,,*,2018-01-01
2,22132,1,18 2115,US,BURGLARY OF POST OFFICE,N,F,0,0,179000,1948-06-25,,*,2018-01-01
1,22133,1,459,PC,BURGLARY:SECOND DEGREE,0,M,SEC,0,91550,1923-01-01,,*,2018-01-01
